Difficulty,Title,Frequency,Acceptance Rate,Link
HARD,Burst Balloons,100.0,0.6028642856616102,https://leetcode.com/problems/burst-balloons
MEDIUM,Number of Islands,92.5,0.6107407397293301,https://leetcode.com/problems/number-of-islands
HARD,Partition Array Into Two Arrays to Minimize Sum Difference,90.7,0.21044070615716706,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference
MEDIUM,Minimum Cost of a Path With Special Roads,90.7,0.4010872767199593,https://leetcode.com/problems/minimum-cost-of-a-path-with-special-roads
MEDIUM,LRU Cache,88.8,0.4393131094403791,https://leetcode.com/problems/lru-cache
HARD,Vertical Order Traversal of a Binary Tree,86.7,0.49733234053687964,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
HARD,Maximum Height by Stacking Cuboids ,86.7,0.590031033160152,https://leetcode.com/problems/maximum-height-by-stacking-cuboids
MEDIUM,Number of Nodes in the Sub-Tree With the Same Label,84.3,0.5498164789267181,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label
HARD,Number of Paths with Max Score,84.3,0.40339618655258014,https://leetcode.com/problems/number-of-paths-with-max-score
HARD,Count Prefix and Suffix Pairs II,84.3,0.24854086887627097,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii
MEDIUM,Mark Elements on Array by Performing Queries,84.3,0.49230532865592913,https://leetcode.com/problems/mark-elements-on-array-by-performing-queries
MEDIUM,Stone Game IX,84.3,0.29000711787825334,https://leetcode.com/problems/stone-game-ix
EASY,Maximum Product of Two Elements in an Array,84.3,0.8300660213050347,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array
MEDIUM,Largest 1-Bordered Square,84.3,0.5054823117865002,https://leetcode.com/problems/largest-1-bordered-square
EASY,Find the Width of Columns of a Grid,84.3,0.6834370330724114,https://leetcode.com/problems/find-the-width-of-columns-of-a-grid
HARD,Design Graph With Shortest Path Calculator,84.3,0.7059374527874301,https://leetcode.com/problems/design-graph-with-shortest-path-calculator
HARD,Trapping Rain Water,84.3,0.6373268365622784,https://leetcode.com/problems/trapping-rain-water
EASY,Two Sum IV - Input is a BST,84.3,0.6175297744279307,https://leetcode.com/problems/two-sum-iv-input-is-a-bst
HARD,Minimize Deviation in Array,84.3,0.5398444956714427,https://leetcode.com/problems/minimize-deviation-in-array
EASY,Faulty Keyboard,84.3,0.8353698690275847,https://leetcode.com/problems/faulty-keyboard
HARD,Minimum Number of Operations to Make String Sorted,84.3,0.5020471395374572,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted
MEDIUM,Is Graph Bipartite?,81.8,0.5685739671101515,https://leetcode.com/problems/is-graph-bipartite
EASY,Best Time to Buy and Sell Stock,78.9,0.5449246375153194,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
EASY,Two Sum,78.9,0.5450375926486977,https://leetcode.com/problems/two-sum
EASY,Palindrome Number,71.9,0.5816770501698937,https://leetcode.com/problems/palindrome-number
MEDIUM,3Sum,67.5,0.3596104825594868,https://leetcode.com/problems/3sum
MEDIUM,Maximize Distance to Closest Person,62.0,0.4854080870649804,https://leetcode.com/problems/maximize-distance-to-closest-person
MEDIUM,Add Two Numbers,55.1,0.4487593231375926,https://leetcode.com/problems/add-two-numbers
MEDIUM,Coin Change,55.1,0.4539445577418768,https://leetcode.com/problems/coin-change
MEDIUM,Implement Trie (Prefix Tree),55.1,0.670010578455768,https://leetcode.com/problems/implement-trie-prefix-tree
MEDIUM,Make Sum Divisible by P,55.1,0.3962731505794209,https://leetcode.com/problems/make-sum-divisible-by-p
MEDIUM,Rotting Oranges,55.1,0.5552280041858152,https://leetcode.com/problems/rotting-oranges
MEDIUM,Merge Intervals,55.1,0.48439406967654164,https://leetcode.com/problems/merge-intervals
MEDIUM,Maximum Subarray,55.1,0.5149493783827123,https://leetcode.com/problems/maximum-subarray
EASY,Valid Parentheses,55.1,0.41507139532300263,https://leetcode.com/problems/valid-parentheses
HARD,Find Median from Data Stream,45.3,0.5268864985653805,https://leetcode.com/problems/find-median-from-data-stream
MEDIUM,4Sum,45.3,0.37199096607241594,https://leetcode.com/problems/4sum
