Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Maximum Earnings From Taxi,100.0,0.44524308180387395,https://leetcode.com/problems/maximum-earnings-from-taxi,"Array, Hash Table, Binary Search, Dynamic Programming, Sorting"
MEDIUM,Asteroid Collision,83.6,0.4504244374106714,https://leetcode.com/problems/asteroid-collision,"Array, Stack, Simulation"
HARD,Trapping Rain Water,71.5,0.6412335209760769,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
MEDIUM,3Sum,71.5,0.36278904153755515,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,LRU Cache,71.5,0.44265446166237643,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Largest Number,71.5,0.4075395758286766,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
HARD,First Missing Positive,71.5,0.40530035974474393,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
HARD,Largest Rectangle in Histogram,71.5,0.46447730765969064,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
MEDIUM,Group Anagrams,61.9,0.7021297373985579,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Wiggle Sort,61.9,0.6807073940343225,https://leetcode.com/problems/wiggle-sort,"Array, Greedy, Sorting"
EASY,Best Time to Buy and Sell Stock,61.9,0.5468399223385676,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
MEDIUM,Minimum Time to Collect All Apples in a Tree,61.9,0.6278525970313001,https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search"
MEDIUM,Lowest Common Ancestor of a Binary Tree,61.9,0.6543619740118426,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
EASY,Repeated Substring Pattern,61.9,0.46572357951454646,https://leetcode.com/problems/repeated-substring-pattern,"String, String Matching"
MEDIUM,Maximal Square,61.9,0.48087175966901236,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
HARD,Word Break II,61.9,0.5277145193644088,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
MEDIUM,Flatten Binary Tree to Linked List,61.9,0.6750831888976792,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
MEDIUM,Rotting Oranges,61.9,0.558467620397518,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
