Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
HARD,Max Points on a Line,100.0,0.28867082561118274,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry"
MEDIUM,Number of Islands,77.5,0.6219968036181858,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Meeting Rooms II,77.5,0.521166619831443,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
HARD,Shortest Distance from All Buildings,71.1,0.44311917845082777,https://leetcode.com/problems/shortest-distance-from-all-buildings,"Array, Breadth-First Search, Matrix"
MEDIUM,Minimum Knight Moves,71.1,0.41304853930576163,https://leetcode.com/problems/minimum-knight-moves,Breadth-First Search
MEDIUM,Possible Bipartition,62.1,0.514496301720664,https://leetcode.com/problems/possible-bipartition,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Valid Sudoku,62.1,0.6216840416298782,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
MEDIUM,Divide Array in Sets of K Consecutive Numbers,62.1,0.5865617751094224,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers,"Array, Hash Table, Greedy, Sorting"
MEDIUM,Design Tic-Tac-Toe,62.1,0.585773895888886,https://leetcode.com/problems/design-tic-tac-toe,"Array, Hash Table, Design, Matrix, Simulation"
MEDIUM,Find Peak Element,62.1,0.46491815732964065,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
