Difficulty,Title,Frequency,Acceptance Rate,Link
MEDIUM,Minimum Number of Operations to Make Array XOR Equal to K,100.0,0.858684778602643,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-xor-equal-to-k
MEDIUM,Minimum Deletions to Make Character Frequencies Unique,73.6,0.6129772236040361,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique
HARD,Maximum Equal Frequency,64.8,0.37289899332654675,https://leetcode.com/problems/maximum-equal-frequency
MEDIUM,Maximize the Topmost Element After K Moves,64.8,0.23161612579062482,https://leetcode.com/problems/maximize-the-topmost-element-after-k-moves
MEDIUM,Maximum XOR After Operations ,64.8,0.7945788012034253,https://leetcode.com/problems/maximum-xor-after-operations
HARD,Find a Value of a Mysterious Function Closest to Target,64.8,0.45613831065627786,https://leetcode.com/problems/find-a-value-of-a-mysterious-function-closest-to-target
MEDIUM,Equal Sum Arrays With Minimum Number of Operations,64.8,0.5385442994740078,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations
MEDIUM,Ugly Number III,64.8,0.3009137669181134,https://leetcode.com/problems/ugly-number-iii
HARD,Divide an Array Into Subarrays With Minimum Cost II,64.8,0.30900910786788105,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-ii
EASY,Percentage of Letter in String,64.8,0.7419213856953004,https://leetcode.com/problems/percentage-of-letter-in-string
EASY,Divide an Array Into Subarrays With Minimum Cost I,64.8,0.660529007745141,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-i
MEDIUM,Longest Substring Without Repeating Characters,64.8,0.3597433330105755,https://leetcode.com/problems/longest-substring-without-repeating-characters
