Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Reward Top K Students,100.0,0.45928455869135365,https://leetcode.com/problems/reward-top-k-students,"Array, Hash Table, String, Sorting, Heap (Priority Queue)"
HARD,Delete Duplicate Folders in System,86.6,0.5374117147257182,https://leetcode.com/problems/delete-duplicate-folders-in-system,"Array, Hash Table, String, Trie, Hash Function"
HARD,Sliding Window Maximum,86.6,0.47536844340087603,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
MEDIUM,Coloring A Border,84.6,0.49759736235984614,https://leetcode.com/problems/coloring-a-border,"Array, Depth-First Search, Breadth-First Search, Matrix"
EASY,Two Out of Three,84.6,0.7653751537515376,https://leetcode.com/problems/two-out-of-three,"Array, Hash Table, Bit Manipulation"
MEDIUM,K Highest Ranked Items Within a Price Range,84.6,0.4467998758623983,https://leetcode.com/problems/k-highest-ranked-items-within-a-price-range,"Array, Breadth-First Search, Sorting, Heap (Priority Queue), Matrix"
MEDIUM,Order Two Columns Independently,84.6,0.6100276758705027,https://leetcode.com/problems/order-two-columns-independently,Database
HARD,Reconstruct Itinerary,74.0,0.435669930357282,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit"
MEDIUM,Maximal Square,65.5,0.4864979430191493,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
MEDIUM,Integer to Roman,65.5,0.6848160074727759,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
HARD,Binary Tree Maximum Path Sum,59.6,0.411636293791574,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
MEDIUM,Least Number of Unique Integers after K Removals,59.6,0.6338898458337906,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,"Array, Hash Table, Greedy, Sorting, Counting"
MEDIUM,Longest Increasing Subsequence,59.6,0.576769799386386,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
EASY,Backspace String Compare,59.6,0.49475469150518464,https://leetcode.com/problems/backspace-string-compare,"Two Pointers, String, Stack, Simulation"
MEDIUM,Permutations,59.6,0.8057452114704394,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,Number of Islands,51.2,0.6219965151769226,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
EASY,Valid Parentheses,51.2,0.42245392220361466,https://leetcode.com/problems/valid-parentheses,"String, Stack"
MEDIUM,LRU Cache,51.2,0.4507752705608495,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
EASY,Roman to Integer,51.2,0.6475825724590752,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
